0.613281,74
0.614258,21
0.615234,26
0.616211,43
0.617188,55
0.618164,66
0.619141,71
0.620117,89
0.621094,103
0.622070,100
0.623047,105
0.624023,113
0.625000,118
0.625977,-127
0.626953,-108
0.627930,-98
0.628906,-89
0.629883,-84
0.630859,-81
0.631836,-81
0.632812,-77
0.633789,-69
0.634766,-71
0.635742,-64
0.636719,-64
0.637695,-60
0.638672,-64
0.639648,-71
0.640625,-72
0.641602,-76
0.642578,-79
0.643555,-91
0.644531,-96
0.645508,-101
0.646484,-106
0.647461,-115
0.648438,-120
0.649414,-127
0.650391,127
0.651367,122
0.652344,118
0.653320,117
0.654297,111
0.655273,110
0.656250,106
0.657227,113
0.658203,106
0.659180,108
0.660156,111
0.661133,110
0.662109,117
0.663086,122
0.664062,120
0.665039,117
0.666016,117
0.666992,115
0.667969,118
0.668945,122
0.669922,122
0.670898,117
0.671875,122
0.672852,123
0.673828,125
0.674805,-128
0.675781,-127
0.676758,125
0.677734,127
0.678711,127
0.679688,-106
0.680664,-79
0.681641,-111
0.682617,49
0.683594,13
0.684570,59
0.685547,47
0.686523,26
0.687500,54
0.688477,77
0.689453,86
0.690430,100
0.691406,120
0.692383,-122
0.693359,-108
0.694336,-98
0.695312,-81
0.696289,-81
0.697266,-76
0.698242,-71
0.699219,-66
0.700195,-72
0.701172,-69
0.702148,-74
0.703125,-77
0.704102,-81
0.705078,-89
0.706055,-98
0.707031,-103
0.708008,-106
0.708984,-117
0.709961,-120
0.710938,-125
0.711914,127
0.712891,123
0.713867,115
0.714844,113
0.715820,115
0.716797,115
0.717773,110
0.718750,108
0.719727,110
0.720703,110
0.721680,111
0.722656,113
0.723633,113
0.724609,115
0.725586,111
0.726562,117
0.727539,118
0.728516,117
0.729492,113
0.730469,117
0.731445,125
0.732422,-125
0.733398,120
0.734375,86
0.735352,117
0.736328,-84
0.737305,122
0.738281,-117
0.739258,-118
0.740234,122
0.741211,117
0.742188,-122
0.743164,-118
0.744141,-118
0.745117,-79
0.746094,-91
0.747070,86
0.748047,25
0.749023,54
0.750000,77
0.750977,32
0.751953,26
0.752930,38
0.753906,45
0.754883,57
0.755859,69
0.756836,93
0.757812,106
0.758789,111
0.759766,123
0.760742,-111
0.761719,-101
0.762695,-101
0.763672,-84
0.764648,-84
0.765625,-79
0.766602,-79
0.767578,-74
0.768555,-71
0.769531,-66
0.770508,-64
0.771484,-69
0.772461,-72
0.773438,-69
0.774414,-71
0.775391,-79
0.776367,-88
0.777344,-94
0.778320,-98
0.779297,-105
0.780273,-113
0.781250,-120
0.782227,-122
0.783203,-128
0.784180,125
0.785156,122
0.786133,118
0.787109,115
0.788086,113
0.789062,111
0.790039,106
0.791016,106
0.791992,110
0.792969,108
0.793945,111
0.794922,110
0.795898,108
0.796875,113
0.797852,117
0.798828,125
0.799805,123
0.800781,122
0.801758,122
0.802734,125
0.803711,122
0.804688,127
0.805664,-128
0.806641,122
0.807617,122
0.808594,125
0.809570,123
0.810547,-127
0.811523,-128
0.812500,-125
0.813477,-127
0.814453,-128
0.815430,127
0.816406,-106
0.817383,-77
0.818359,-108
0.819336,50
0.820312,9
0.821289,55
0.822266,54
0.823242,26
0.824219,52
0.825195,74
0.826172,88
0.827148,96
0.828125,120
0.829102,-128
0.830078,-115
0.831055,-106
0.832031,-88
0.833008,-88
0.833984,-84
0.834961,-76
0.835938,-71
0.836914,-72
0.837891,-74
0.838867,-81
0.839844,-81
0.840820,-84
0.841797,-89
0.842773,-96
0.843750,-101
0.844727,-106
0.845703,-113
0.846680,-113
0.847656,-115
0.848633,122
0.849609,108
0.850586,100
0.851562,103
0.852539,105
0.853516,110
0.854492,111
0.855469,113
0.856445,117
0.857422,120
0.858398,120
0.859375,125
0.860352,-128
0.861328,-127
0.862305,125
0.863281,-125
0.864258,-125
0.865234,-123
0.866211,-128
0.867188,125
0.868164,-122
0.869141,-115
0.870117,-123
0.871094,98
0.872070,118
0.873047,-81
0.874023,120
0.875000,-115
0.875977,-115
0.876953,118
0.877930,111
0.878906,-125
0.879883,-120
0.880859,-122
0.881836,-83
0.882812,-96
0.883789,79
0.884766,11
0.885742,43
0.886719,79
0.887695,30
0.888672,21
0.889648,42
0.890625,49
0.891602,52
0.892578,69
0.893555,89
0.894531,91
0.895508,94
0.896484,111
0.897461,115
0.898438,123
0.899414,-125
0.900391,-108
0.901367,-98
0.902344,-88
0.903320,-77
0.904297,-69
0.905273,-74
0.906250,-84
0.907227,-81
0.908203,-77
0.909180,-89
0.910156,-96
0.911133,-98
0.912109,-91
0.913086,-91
0.914062,-86
0.915039,-88
0.916016,-84
0.916992,-84
0.917969,-84
0.918945,-91
0.919922,-98
0.920898,-103
0.921875,-101
0.922852,-101
0.923828,-111
0.924805,-115
0.925781,-115
0.926758,-127
0.927734,-128
0.928711,127
0.929688,125
0.930664,120
0.931641,120
0.932617,117
0.933594,117
0.934570,117
0.935547,122
0.936523,122
0.937500,115
0.938477,118
0.939453,115
0.940430,113
0.941406,113
0.942383,118
0.943359,113
0.944336,113
0.945312,117
0.946289,117
0.947266,122
0.948242,127
0.949219,-128
0.950195,123
0.951172,-127
0.952148,127
0.953125,-113
0.954102,-79
0.955078,-101
0.956055,60
0.957031,15
0.958008,55
0.958984,52
0.959961,35
0.960938,54
0.961914,71
0.962891,91
0.963867,101
0.964844,120
0.965820,-118
0.966797,-110
0.967773,-100
0.968750,-86
0.969727,-81
0.970703,-77
0.971680,-72
0.972656,-67
0.973633,-71
0.974609,-71
0.975586,-72
0.976562,-76
0.977539,-83
0.978516,-86
0.979492,-96
0.980469,-101
0.981445,-108
0.982422,-110
0.983398,-122
0.984375,-127
0.985352,127
0.986328,122
0.987305,115
0.988281,117
0.989258,111
0.990234,110
0.991211,110
0.992188,113
0.993164,113
0.994141,113
0.995117,108
0.996094,108
0.997070,115
0.998047,118
0.999023,115
1.000000,113
1.000977,120
1.001953,118
1.002930,117
1.003906,120
1.004883,122
1.005859,-125
1.006836,125
1.007812,89
1.008789,111
1.009766,-77
1.010742,115
1.011719,-117
1.012695,-117
1.013672,120
1.014648,115
1.015625,-125
1.016602,-120
1.017578,-122
1.018555,-79
1.019531,-86
1.020508,93
1.021484,20
1.022461,49
1.023438,79
1.024414,35
1.025391,26
1.026367,35
1.027344,42
1.028320,50
1.029297,74
1.030273,100
1.031250,105
1.032227,105
1.033203,120
1.034180,-127
1.035156,-111
1.036133,-94
1.037109,-79
1.038086,-67
1.039062,-59
1.040039,-60
1.041016,-60
1.041992,-66
1.042969,-67
1.043945,-67
1.044922,-72
1.045898,-74
1.046875,-76
1.047852,-81
1.048828,-84
1.049805,-94
1.050781,-96
1.051758,-103
1.052734,-110
1.053711,-118
1.054688,-122
1.055664,-127
1.056641,127
1.057617,122
1.058594,118
1.059570,117
1.060547,113
1.061523,111
1.062500,111
1.063477,111
1.064453,108
1.065430,110
1.066406,115
1.067383,111
1.068359,115
1.069336,113
1.070312,117
1.071289,115
1.072266,-127
1.073242,-127
1.074219,125
1.075195,118
1.076172,123
1.077148,123
1.078125,-128
1.079102,127
1.080078,123
1.081055,120
1.082031,123
1.083008,122
1.083984,-127
1.084961,127
1.085938,-128
1.086914,-128
1.087891,-128
1.088867,125
1.089844,-111
1.090820,-81
1.091797,-105
1.092773,52
1.093750,11
1.094727,54
1.095703,54
1.096680,28
1.097656,52
1.098633,74
1.099609,86
1.100586,93
1.101562,113
1.102539,-127
1.103516,-118
1.104492,-105
1.105469,-88
1.106445,-84
1.107422,-81
1.108398,-79
1.109375,-71
1.110352,-71
1.111328,-71
1.112305,-72
1.113281,-76
1.114258,-81
1.115234,-84
1.116211,-89
1.117188,-98
1.118164,-105
1.119141,-108
1.120117,-111
1.121094,-118
1.122070,-123
1.123047,-128
1.124023,118
1.125000,118
1.125977,117
1.126953,118
1.127930,115
1.128906,111
1.129883,110
1.130859,111
1.131836,110
1.132812,111
1.133789,111
1.134766,113
1.135742,115
1.136719,117
1.137695,115
1.138672,118
1.139648,117
1.140625,115
1.141602,120
1.142578,-127
1.143555,123
1.144531,89
1.145508,103
1.146484,-77
1.147461,120
1.148438,-117
1.149414,-117
1.150391,122
1.151367,113
1.152344,-127
1.153320,-120
1.154297,-123
1.155273,-83
1.156250,-79
1.157227,101
1.158203,23
1.159180,52
1.160156,86
1.161133,37
1.162109,23
1.163086,38
1.164062,40
1.165039,33
1.166016,40
1.166992,54
1.167969,62
1.168945,71
1.169922,98
1.170898,120
1.171875,125
1.172852,-123
1.173828,-108
1.174805,-93
1.175781,-79
1.176758,-66
1.177734,-57
1.178711,-55
1.179688,-47
1.180664,-43
1.181641,-45
1.182617,-47
1.183594,-45
1.184570,-43
1.185547,-45
1.186523,-55
1.187500,-59
1.188477,-71
1.189453,-81
1.190430,-89
1.191406,-96
1.192383,-106
1.193359,-115
1.194336,-123
1.195312,-125
1.196289,-128
1.197266,117
1.198242,110
1.199219,110
1.200195,108
1.201172,108
1.202148,100
1.203125,101
1.204102,101
1.205078,105
1.206055,103
1.207031,106
1.208008,108
1.208984,118
1.209961,120
1.210938,113
1.211914,113
1.212891,115
1.213867,117
1.214844,123
1.215820,120
1.216797,122
1.217773,118
1.218750,120
1.219727,122
1.220703,-125
1.221680,-127
1.222656,-125
1.223633,-125
1.224609,-123
1.225586,-122
1.226562,-115
1.227539,-77
1.228516,-101
1.229492,66
1.230469,13
1.231445,57
1.232422,62
1.233398,30
1.234375,43
1.235352,72
1.236328,88
1.237305,98
1.238281,120
1.239258,-122
1.240234,-111
1.241211,-98
1.242188,-86
1.243164,-79
1.244141,-79
1.245117,-76
1.246094,-67
1.247070,-74
1.248047,-69
1.249023,-72
1.250000,-79
1.250977,-84
1.251953,-88
1.252930,-88
1.253906,-96
1.254883,-111
1.255859,-111
1.256836,-122
1.257812,-122
1.258789,127
1.259766,125
1.260742,122
1.261719,117
1.262695,113
1.263672,111
1.264648,108
1.265625,108
1.266602,106
1.267578,110
1.268555,111
1.269531,117
1.270508,115
1.271484,117
1.272461,115
1.273438,117
1.274414,115
1.275391,122
1.276367,118
1.277344,117
1.278320,118
1.279297,-128
1.280273,127
1.281250,89
1.282227,101
1.283203,-74
1.284180,123
1.285156,-122
1.286133,-115
1.287109,125
1.288086,111
1.289062,127
1.290039,-120
1.291016,-123
1.291992,-84
1.292969,-81
1.293945,103
1.294922,21
1.295898,38
1.296875,79
1.297852,38
1.298828,23
1.299805,45
1.300781,52
1.301758,52
1.302734,74
1.303711,94
1.304688,96
1.305664,88
1.306641,106
1.307617,-128
1.308594,-127
1.309570,-125
1.310547,-106
1.311523,-96
1.312500,-88
1.313477,-83
1.314453,-67
1.315430,-64
1.316406,-67
1.317383,-57
1.318359,-55
1.319336,-55
1.320312,-57
1.321289,-64
1.322266,-67
1.323242,-71
1.324219,-76
1.325195,-86
1.326172,-94
1.327148,-106
1.328125,-111
1.329102,-115
1.330078,-122
1.331055,-127
1.332031,123
1.333008,118
1.333984,117
1.334961,111
1.335938,113
1.336914,108
1.337891,106
1.338867,106
1.339844,108
1.340820,108
1.341797,108
1.342773,106
1.343750,110
1.344727,111
1.345703,117
1.346680,120
1.347656,117
1.348633,117
1.349609,120
1.350586,117
1.351562,122
1.352539,122
1.353516,123
1.354492,123
1.355469,127
1.356445,125
1.357422,-128
1.358398,-125
1.359375,-122
1.360352,-127
1.361328,-127
1.362305,-127
1.363281,-113
1.364258,-74
1.365234,-94
1.366211,71
1.367188,15
1.368164,50
1.369141,57
1.370117,25
1.371094,47
1.372070,71
1.373047,84
1.374023,93
1.375000,117
1.375977,-127
1.376953,-115
1.377930,-106
1.378906,-88
1.379883,-84
1.380859,-79
1.381836,-76
1.382812,-67
1.383789,-74
1.384766,-71
1.385742,-72
1.386719,-76
1.387695,-79
1.388672,-86
1.389648,-91
1.390625,-96
1.391602,-106
1.392578,-113
1.393555,-118
1.394531,-125
1.395508,-127
1.396484,122
1.397461,117
1.398438,117
1.399414,115
1.400391,113
1.401367,115
1.402344,113
1.403320,110
1.404297,113
1.405273,111
1.406250,110
1.407227,111
1.408203,118
1.409180,115
1.410156,120
1.411133,118
1.412109,120
1.413086,118
1.414062,120
1.415039,122
1.416016,-127
1.416992,127
1.417969,89
1.418945,100
1.419922,-74
1.420898,123
1.421875,-123
1.422852,-117
1.423828,-128
1.424805,113
1.425781,127
1.426758,-122
1.427734,-123
1.428711,-91
1.429688,-79
1.430664,106
1.431641,25
1.432617,42
1.433594,81
1.434570,49
1.435547,25
1.436523,35
1.437500,43
1.438477,42
1.439453,59
1.440430,72
1.441406,86
1.442383,86
1.443359,103
1.444336,117
1.445312,-128
1.446289,-128
1.447266,-120
1.448242,-101
1.449219,-83
1.450195,-67
1.451172,-62
1.452148,-57
1.453125,-55
1.454102,-52
1.455078,-54
1.456055,-50
1.457031,-49
1.458008,-52
1.458984,-59
1.459961,-69
1.460938,-74
1.461914,-83
1.462891,-84
1.463867,-94
1.464844,-101
1.465820,-115
1.466797,-118
1.467773,-127
1.468750,127
1.469727,120
1.470703,115
1.471680,111
1.472656,110
1.473633,106
1.474609,106
1.475586,100
1.476562,103
1.477539,103
1.478516,108
1.479492,105
1.480469,106
1.481445,111
1.482422,117
1.483398,122
1.484375,117
1.485352,117
1.486328,122
1.487305,120
1.488281,125
1.489258,122
1.490234,125
1.491211,118
1.492188,125
1.493164,125
1.494141,-128
1.495117,127
1.496094,-125
1.497070,-125
1.498047,-123
1.499023,-127
1.500000,-117
1.500977,-81
1.501953,-93
1.502930,77
1.503906,9
1.504883,50
1.505859,62
1.506836,28
1.507812,47
1.508789,72
1.509766,83
1.510742,93
1.511719,117
1.512695,-123
1.513672,-117
1.514648,-105
1.515625,-93
1.516602,-83
1.517578,-77
1.518555,-72
1.519531,-69
1.520508,-67
1.521484,-69
1.522461,-74
1.523438,-76
1.524414,-83
1.525391,-84
1.526367,-91
1.527344,-101
1.528320,-110
1.529297,-111
1.530273,-115
1.531250,-123
1.532227,127
1.533203,122
1.534180,122
1.535156,117
1.536133,113
1.537109,111
1.538086,108
1.539062,110
1.540039,108
1.541016,111
1.541992,110
1.542969,110
1.543945,111
1.544922,115
1.545898,113
1.546875,115
1.547852,115
1.548828,120
1.549805,120
1.550781,117
1.551758,123
1.552734,-128
1.553711,-127
1.554688,94
1.555664,94
1.556641,-74
1.557617,-128
1.558594,-123
1.559570,-117
1.560547,-127
1.561523,110
1.562500,125
1.563477,-123
1.564453,-127
1.565430,-91
1.566406,-79
1.567383,110
1.568359,28
1.569336,40
1.570312,84
1.571289,38
1.572266,23
1.573242,42
1.574219,55
1.575195,64
1.576172,77
1.577148,96
1.578125,110
1.579102,118
1.580078,-127
1.581055,-120
1.582031,-118
1.583008,-120
1.583984,-122
1.584961,-122
1.585938,-110
1.586914,-91
1.587891,-83
1.588867,-81
1.589844,-76
1.590820,-66
1.591797,-64
1.592773,-64
1.593750,-66
1.594727,-69
1.595703,-72
1.596680,-76
1.597656,-83
1.598633,-89
1.599609,-89
1.600586,-100
1.601562,-108
1.602539,-113
1.603516,-113
1.604492,-123
1.605469,-125
1.606445,127
1.607422,118
1.608398,115
1.609375,118
1.610352,113
1.611328,111
1.612305,108
1.613281,110
1.614258,110
1.615234,106
1.616211,110
1.617188,111
1.618164,111
1.619141,117
1.620117,122
1.621094,122
1.622070,117
1.623047,117
1.624023,120
1.625000,118
1.625977,120
1.626953,122
1.627930,123
1.628906,123
1.629883,122
1.630859,125
1.631836,-127
1.632812,-123
1.633789,-128
1.634766,-128
1.635742,-128
1.636719,-123
1.637695,-81
1.638672,-91
1.639648,79
1.640625,9
1.641602,38
1.642578,62
1.643555,30
1.644531,43
1.645508,67
1.646484,91
1.647461,96
1.648438,117
1.649414,-123
1.650391,-117
1.651367,-103
1.652344,-88
1.653320,-84
1.654297,-77
1.655273,-74
1.656250,-67
1.657227,-72
1.658203,-72
1.659180,-74
1.660156,-79
1.661133,-84
1.662109,-86
1.663086,-91
1.664062,-96
1.665039,-105
1.666016,-106
1.666992,-120
1.667969,-122
1.668945,127
1.669922,123
1.670898,118
1.671875,117
1.672852,115
1.673828,110
1.674805,106
1.675781,110
1.676758,108
1.677734,113
1.678711,111
1.679688,110
1.680664,111
1.681641,113
1.682617,115
1.683594,120
1.684570,118
1.685547,120
1.686523,117
1.687500,117
1.688477,122
1.689453,-127
1.690430,127
1.691406,94
1.692383,96
1.693359,-71
1.694336,-120
1.695312,-125
1.696289,-120
1.697266,127
1.698242,111
1.699219,-128
1.700195,-122
1.701172,-123
1.702148,-98
1.703125,-77
1.704102,118
1.705078,32
1.706055,33
1.707031,81
1.708008,49
1.708984,23
1.709961,33
1.710938,33
1.711914,37
1.712891,50
1.713867,62
1.714844,88
1.715820,101
1.716797,117
1.717773,122
1.718750,111
1.719727,122
1.720703,-110
1.721680,-96
1.722656,-86
1.723633,-76
1.724609,-60
1.725586,-62
1.726562,-55
1.727539,-50
1.728516,-50
1.729492,-49
1.730469,-45
1.731445,-52
1.732422,-54
1.733398,-60
1.734375,-69
1.735352,-77
1.736328,-86
1.737305,-93
1.738281,-103
1.739258,-111
1.740234,-117
1.741211,-123
1.742188,127
1.743164,117
1.744141,117
1.745117,111
1.746094,108
1.747070,103
1.748047,105
1.749023,101
1.750000,103
1.750977,100
1.751953,100
1.752930,103
1.753906,108
1.754883,110
1.755859,115
1.756836,118
1.757812,115
1.758789,118
1.759766,115
1.760742,118
1.761719,117
1.762695,122
1.763672,125
1.764648,123
1.765625,123
1.766602,123
1.767578,127
1.768555,-125
1.769531,-123
1.770508,-125
1.771484,-127
1.772461,-128
1.773438,-118
1.774414,-83
1.775391,-84
1.776367,91
1.777344,15
1.778320,43
1.779297,60
1.780273,28
1.781250,42
1.782227,67
1.783203,83
1.784180,93
1.785156,110
1.786133,-125
1.787109,-115
1.788086,-105
1.789062,-93
1.790039,-83
1.791016,-76
1.791992,-72
1.792969,-66
1.793945,-67
1.794922,-66
1.795898,-72
1.796875,-71
1.797852,-79
1.798828,-86
1.799805,-89
1.800781,-96
1.801758,-98
1.802734,-105
1.803711,-122
1.804688,-123
1.805664,-128
1.806641,-128
1.807617,123
1.808594,120
1.809570,113
1.810547,113
1.811523,108
1.812500,108
1.813477,106
1.814453,110
1.815430,110
1.816406,115
1.817383,111
1.818359,115
1.819336,115
1.820312,115
1.821289,113
1.822266,118
1.823242,117
1.824219,115
1.825195,117
1.826172,-127
1.827148,-128
1.828125,94
1.829102,94
1.830078,-71
1.831055,-122
1.832031,-127
1.833008,-117
1.833984,-127
1.834961,108
1.835938,-128
1.836914,-120
1.837891,-123
1.838867,-98
1.839844,-77
1.840820,122
1.841797,28
1.842773,37
1.843750,79
1.844727,54
1.845703,25
1.846680,35
1.847656,54
1.848633,59
1.849609,66
1.850586,79
1.851562,94
1.852539,98
1.853516,105
1.854492,108
1.855469,115
1.856445,123
1.857422,-117
1.858398,-101
1.859375,-93
1.860352,-94
1.861328,-88
1.862305,-86
1.863281,-88
1.864258,-84
1.865234,-76
1.866211,-72
1.867188,-67
1.868164,-66
1.869141,-64
1.870117,-66
1.871094,-67
1.872070,-69
1.873047,-69
1.874023,-79
1.875000,-88
1.875977,-94
1.876953,-100
1.877930,-108
1.878906,-113
1.879883,-117
1.880859,-125
1.881836,127
1.882812,122
1.883789,117
1.884766,117
1.885742,117
1.886719,113
1.887695,106
1.888672,110
1.889648,110
1.890625,108
1.891602,113
1.892578,115
1.893555,118
1.894531,115
1.895508,113
1.896484,113
1.897461,110
1.898438,117
1.899414,118
1.900391,122
1.901367,120
1.902344,120
1.903320,118
1.904297,123
1.905273,127
1.906250,-128
1.907227,125
1.908203,125
1.909180,123
1.910156,-122
1.911133,-83
1.912109,-86
1.913086,93
1.914062,11
1.915039,37
1.916016,60
1.916992,35
1.917969,49
1.918945,66
1.919922,84
1.920898,96
1.921875,115
1.922852,-122
1.923828,-120
1.924805,-106
1.925781,-89
1.926758,-83
1.927734,-79
1.928711,-72
1.929688,-67
1.930664,-72
1.931641,-74
1.932617,-74
1.933594,-76
1.934570,-83
1.935547,-86
1.936523,-94
1.937500,-98
1.938477,-105
1.939453,-108
1.940430,-117
1.941406,-123
1.942383,-127
1.943359,123
1.944336,120
1.945312,118
1.946289,115
1.947266,113
1.948242,108
1.949219,110
1.950195,110
1.951172,111
1.952148,110
1.953125,115
1.954102,113
1.955078,113
1.956055,115
1.957031,115
1.958008,113
1.958984,117
1.959961,115
1.960938,115
1.961914,120
1.962891,-127
1.963867,-128
1.964844,94
1.965820,94
1.966797,-71
1.967773,-117
1.968750,125
1.969727,-117
1.970703,-127
1.971680,110
1.972656,-128
1.973633,-123
1.974609,-122
1.975586,-106
1.976562,-72
1.977539,125
1.978516,33
1.979492,32
1.980469,76
1.981445,47
1.982422,23
1.983398,38
1.984375,45
1.985352,50
1.986328,64
1.987305,83
1.988281,98
1.989258,96
1.990234,105
1.991211,123
1.992188,-125
1.993164,-120
1.994141,-103
1.995117,-93
1.996094,-89
1.997070,-89
1.998047,-83
1.999023,-79
2.000000,-71
2.000977,-62
2.001953,-60
2.002930,-64
2.003906,-62
2.004883,-59
2.005859,-62
2.006836,-74
2.007812,-79
2.008789,-83
2.009766,-84
2.010742,-91
2.011719,-101
2.012695,-113
2.013672,-117
2.014648,-118
2.015625,-127
2.016602,125
2.017578,118
2.018555,113
2.019531,115
2.020508,111
2.021484,111
2.022461,106
2.023438,106
2.024414,106
2.025391,108
2.026367,105
2.027344,108
2.028320,108
2.029297,118
2.030273,125
2.031250,118
2.032227,118
2.033203,118
2.034180,118
2.035156,125
2.036133,123
2.037109,123
2.038086,122
2.039062,125
2.040039,122
2.041016,127
2.041992,-128
2.042969,-123
2.043945,-125
2.044922,-128
2.045898,125
2.046875,-125
2.047852,-81
2.048828,-83
2.049805,98
2.050781,11
2.051758,37
2.052734,62
2.053711,30
2.054688,40
2.055664,64
2.056641,84
2.057617,94
2.058594,110
2.059570,127
2.060547,-115
2.061523,-111
2.062500,-100
2.063477,-91
2.064453,-84
2.065430,-83
2.066406,-72
2.067383,-76
2.068359,-88
2.069336,-89
2.070312,-89
2.071289,-89
2.072266,-89
2.073242,-93
2.074219,-93
2.075195,-105
2.076172,-106
2.077148,-111
2.078125,-113
2.079102,-118
2.080078,-125
2.081055,-127
2.082031,-128
2.083008,-127
2.083984,123
2.084961,120
2.085938,122
2.086914,117
2.087891,117
2.088867,117
2.089844,118
2.090820,113
2.091797,117
2.092773,117
2.093750,117
2.094727,118
2.095703,120
2.096680,118
2.097656,111
2.098633,113
2.099609,-128
2.100586,125
2.101562,89
2.102539,91
2.103516,-72
2.104492,-113
2.105469,125
2.106445,-123
2.107422,-128
2.108398,106
2.109375,122
2.110352,-122
2.111328,-127
2.112305,-105
2.113281,-76
2.114258,-127
2.115234,42
2.116211,32
2.117188,79
2.118164,55
2.119141,23
2.120117,30
2.121094,49
2.122070,52
2.123047,64
2.124023,89
2.125000,89
2.125977,84
2.126953,101
2.127930,120
2.128906,120
2.129883,117
2.130859,-123
2.131836,-110
2.132812,-100
2.133789,-91
2.134766,-74
2.135742,-74
2.136719,-79
2.137695,-84
2.138672,-77
2.139648,-86
2.140625,-88
2.141602,-83
2.142578,-76
2.143555,-76
2.144531,-74
2.145508,-77
2.146484,-79
2.147461,-84
2.148438,-81
2.149414,-88
2.150391,-89
2.151367,-101
2.152344,-100
2.153320,-110
2.154297,-113
2.155273,-120
2.156250,-122
2.157227,-127
2.158203,127
2.159180,123
2.160156,120
2.161133,117
2.162109,115
2.163086,113
2.164062,117
2.165039,110
2.166016,113
2.166992,120
2.167969,113
2.168945,113
2.169922,113
2.170898,111
2.171875,115
2.172852,118
2.173828,118
2.174805,113
2.175781,115
2.176758,122
2.177734,125
2.178711,120
2.179688,123
2.180664,125
2.181641,-128
